appid,review_score,review_score_desc,total_reviews
730,8.0,Very Positive,1367090.0
570,8.0,Very Positive,6098.0
2807960,8.0,Very Positive,58813.0
2923300,0.0,No user reviews,0.0
578080,5.0,Mixed,277935.0
218,0.0,No user reviews,0.0
252490,8.0,Very Positive,501290.0
2767030,0.0,No user reviews,0.0
3405340,8.0,Very Positive,24070.0
3419430,0.0,No user reviews,0.0
3681810,0.0,No user reviews,0.0
1086940,9.0,Overwhelmingly Positive,420202.0
230410,8.0,Very Positive,1141.0
381210,6.0,Mostly Positive,236602.0
431960,9.0,Overwhelmingly Positive,213585.0
440,6.0,Mostly Positive,26015.0
1366800,8.0,Very Positive,18555.0
1938090,5.0,Mixed,226194.0
1030300,8.0,Very Positive,100609.0
413150,9.0,Overwhelmingly Positive,365551.0
2507950,0.0,No user reviews,0.0
1063730,5.0,Mixed,142535.0
271590,8.0,Very Positive,570068.0
3405690,5.0,Mixed,4145.0
2073620,0.0,No user reviews,0.0
1172470,6.0,Mostly Positive,1034.0
359550,8.0,Very Positive,619576.0
221100,6.0,Mostly Positive,170583.0
2352620,6.0,Mostly Positive,4833.0
236390,5.0,Mixed,795.0
2357570,5.0,Mixed,122.0
3167020,9.0,Overwhelmingly Positive,1487.0
1422450,0.0,No user reviews,0.0
1145350,9.0,Overwhelmingly Positive,46966.0
1085660,6.0,Mostly Positive,76774.0
3354750,6.0,Mostly Positive,186.0
438100,8.0,Very Positive,110.0
1174180,8.0,Very Positive,264670.0
2252570,8.0,Very Positive,6449.0
480,0.0,No user reviews,0.0
2694490,6.0,Mostly Positive,82634.0
394360,8.0,Very Positive,114161.0
3240220,6.0,Mostly Positive,33316.0
1285190,5.0,Mixed,35330.0
2062430,9.0,Overwhelmingly Positive,2269.0
553850,8.0,Very Positive,592515.0
1222670,8.0,Very Positive,45349.0
294100,9.0,Overwhelmingly Positive,110637.0
105600,9.0,Overwhelmingly Positive,567240.0
1091500,8.0,Very Positive,352499.0
108600,8.0,Very Positive,134456.0
322170,8.0,Very Positive,197969.0
489830,8.0,Very Positive,119274.0
289070,8.0,Very Positive,103048.0
552990,6.0,Mostly Positive,811.0
2399830,5.0,Mixed,46185.0
892970,8.0,Very Positive,247681.0
1984270,8.0,Very Positive,3922.0
550,9.0,Overwhelmingly Positive,217867.0
532790,5.0,Mixed,1403.0
367520,9.0,Overwhelmingly Positive,156479.0
3037410,5.0,Mixed,247.0
252950,8.0,Very Positive,225654.0
2958130,8.0,Very Positive,562.0
582660,6.0,Mostly Positive,34817.0
1142710,5.0,Mixed,55501.0
39210,8.0,Very Positive,58582.0
1623730,9.0,Overwhelmingly Positive,142688.0
227300,9.0,Overwhelmingly Positive,131976.0
1973530,0.0,No user reviews,0.0
4000,9.0,Overwhelmingly Positive,508108.0
990080,8.0,Very Positive,132228.0
251570,8.0,Very Positive,120861.0
3949040,8.0,Very Positive,655.0
1169040,9.0,Overwhelmingly Positive,8508.0
2300320,8.0,Very Positive,10270.0
1245620,8.0,Very Positive,414208.0
377160,8.0,Very Positive,169004.0
3224770,0.0,No user reviews,0.0
739630,9.0,Overwhelmingly Positive,337778.0
275850,8.0,Very Positive,170118.0
284160,9.0,Overwhelmingly Positive,177150.0
1623660,0.0,No user reviews,0.0
813780,8.0,Very Positive,56986.0
1151340,6.0,Mostly Positive,40339.0
1158310,8.0,Very Positive,45439.0
526870,9.0,Overwhelmingly Positive,122063.0
427520,9.0,Overwhelmingly Positive,109568.0
261550,8.0,Very Positive,92133.0
2139460,7.0,Positive,19.0
2246340,5.0,Mixed,73338.0
250900,9.0,Overwhelmingly Positive,132250.0
2429640,6.0,Mostly Positive,6016.0
2073850,0.0,8 user reviews,8.0
2669320,5.0,Mixed,27851.0
3241660,9.0,Overwhelmingly Positive,92030.0
8930,9.0,Overwhelmingly Positive,76959.0
346110,8.0,Very Positive,249910.0
629520,9.0,Overwhelmingly Positive,26937.0
3164500,9.0,Overwhelmingly Positive,157268.0
1665460,4.0,Mostly Negative,368.0
1905180,0.0,No user reviews,0.0
291550,8.0,Very Positive,1574.0
3527290,8.0,Very Positive,78263.0
218620,8.0,Very Positive,172273.0
960090,9.0,Overwhelmingly Positive,213939.0
281990,8.0,Very Positive,72559.0
2622380,8.0,Very Positive,61882.0
513710,6.0,Mostly Positive,36375.0
1454400,9.0,Overwhelmingly Positive,48539.0
594650,6.0,Mostly Positive,90738.0
236850,8.0,Very Positive,46813.0
2379780,9.0,Overwhelmingly Positive,90320.0
2707930,7.0,Positive,22.0
1172710,6.0,Mostly Positive,40810.0
1281930,0.0,No user reviews,0.0
365670,8.0,Very Positive,72.0
3472040,5.0,Mixed,1963.0
2183900,8.0,Very Positive,80084.0
306130,8.0,Very Positive,71943.0
632360,8.0,Very Positive,149895.0
322330,9.0,Overwhelmingly Positive,78901.0
1874880,6.0,Mostly Positive,22305.0
3659280,0.0,No user reviews,0.0
1304930,8.0,Very Positive,28932.0
270880,9.0,Overwhelmingly Positive,86407.0
1771300,8.0,Very Positive,44993.0
244210,8.0,Very Positive,54437.0
1203220,8.0,Very Positive,12897.0
3314790,8.0,Very Positive,5779.0
2141910,0.0,No user reviews,0.0
292030,9.0,Overwhelmingly Positive,227191.0
1476970,0.0,No user reviews,0.0
3231090,0.0,No user reviews,0.0
1325860,8.0,Very Positive,70.0
2763740,0.0,No user reviews,0.0
646570,9.0,Overwhelmingly Positive,68248.0
1364780,8.0,Very Positive,18296.0
1599340,5.0,Mixed,38946.0
3513350,0.0,No user reviews,0.0
2215430,8.0,Very Positive,31229.0
304930,8.0,Very Positive,2868.0
761890,6.0,Mostly Positive,889.0
1283970,8.0,Very Positive,1367.0
216150,5.0,Mixed,80.0
2016590,5.0,Mixed,36.0
1903340,9.0,Overwhelmingly Positive,66282.0
2344520,6.0,Mostly Positive,14925.0
1326470,8.0,Very Positive,105264.0
3606890,0.0,1 user reviews,1.0
1974050,0.0,No user reviews,0.0
3008130,8.0,Very Positive,18220.0
107410,8.0,Very Positive,108389.0
529340,5.0,Mixed,19045.0
1145360,9.0,Overwhelmingly Positive,134487.0
1812620,5.0,Mixed,2436.0
1551360,8.0,Very Positive,83564.0
1466860,8.0,Very Positive,25716.0
255710,8.0,Very Positive,97080.0
2670630,8.0,Very Positive,29928.0
2426960,0.0,No user reviews,0.0
440900,6.0,Mostly Positive,36752.0
1295660,5.0,Mixed,24400.0
233860,9.0,Overwhelmingly Positive,44161.0
5710,0.0,No user reviews,0.0
286160,9.0,Overwhelmingly Positive,29610.0
1363080,8.0,Very Positive,34308.0
1149460,6.0,Mostly Positive,23872.0
2437170,5.0,Mixed,5257.0
1778820,5.0,Mixed,23184.0
10,9.0,Overwhelmingly Positive,33518.0
3142050,0.0,No user reviews,0.0
1361210,6.0,Mostly Positive,67167.0
1604030,8.0,Very Positive,51749.0
1203620,8.0,Very Positive,39023.0
945360,8.0,Very Positive,364282.0
1248130,8.0,Very Positive,24330.0
431730,9.0,Overwhelmingly Positive,10539.0
949230,5.0,Mixed,29859.0
1401590,8.0,Very Positive,14039.0
2584990,0.0,4 user reviews,4.0
2642680,0.0,No user reviews,0.0
244850,8.0,Very Positive,66215.0
2138720,6.0,Mostly Positive,13374.0
376210,6.0,Mostly Positive,51346.0
393380,8.0,Very Positive,80230.0
3230400,5.0,Mixed,1422.0
359320,6.0,Mostly Positive,50908.0
311210,8.0,Very Positive,110412.0
457140,9.0,Overwhelmingly Positive,46398.0
1284210,8.0,Very Positive,269.0
3241970,0.0,No user reviews,0.0
976730,8.0,Very Positive,154998.0
1004640,8.0,Very Positive,2291.0
3070070,9.0,Overwhelmingly Positive,29209.0
2627260,8.0,Very Positive,461.0
1407200,8.0,Very Positive,176.0
1995520,5.0,Mixed,3246.0
214950,8.0,Very Positive,30621.0
582010,8.0,Very Positive,111366.0
1144200,6.0,Mostly Positive,134740.0
238960,8.0,Very Positive,545.0
648800,8.0,Very Positive,124071.0
1118200,9.0,Overwhelmingly Positive,164455.0
2709570,7.0,Positive,26.0
3059520,8.0,Very Positive,3785.0
2471100,0.0,No user reviews,0.0
993090,8.0,Very Positive,12956.0
766570,0.0,No user reviews,0.0
518790,8.0,Very Positive,56980.0
1147690,0.0,No user reviews,0.0
1172620,8.0,Very Positive,141233.0
1818450,0.0,1 user reviews,1.0
2074920,0.0,No user reviews,0.0
548430,9.0,Overwhelmingly Positive,163394.0
3199170,0.0,No user reviews,0.0
1286830,8.0,Very Positive,354.0
1794680,9.0,Overwhelmingly Positive,122655.0
1546320,0.0,5 user reviews,5.0
239140,8.0,Very Positive,92724.0
1942280,9.0,Overwhelmingly Positive,26900.0
2050650,9.0,Overwhelmingly Positive,52289.0
2878980,5.0,Mixed,13196.0
1687950,9.0,Overwhelmingly Positive,28994.0
374320,8.0,Very Positive,102888.0
1267910,8.0,Very Positive,8162.0
1607250,5.0,Mixed,20.0
1222140,8.0,Very Positive,40704.0
2321470,8.0,Very Positive,20627.0
1966720,9.0,Overwhelmingly Positive,269320.0
8500,6.0,Mostly Positive,5233.0
1716740,5.0,Mixed,82344.0
1250410,6.0,Mostly Positive,41942.0
933110,8.0,Very Positive,13059.0
1465360,8.0,Very Positive,15900.0
2060160,9.0,Overwhelmingly Positive,1998.0
304390,6.0,Mostly Positive,53361.0
427410,9.0,Overwhelmingly Positive,21221.0
356190,8.0,Very Positive,34130.0
1328670,8.0,Very Positive,37257.0
397540,8.0,Very Positive,58557.0
655500,8.0,Very Positive,21158.0
534380,6.0,Mostly Positive,65762.0
2186680,8.0,Very Positive,14789.0
2358720,8.0,Very Positive,65827.0
1343400,8.0,Very Positive,72.0
242760,9.0,Overwhelmingly Positive,171999.0
1643320,6.0,Mostly Positive,38590.0
4700,9.0,Overwhelmingly Positive,16008.0
1009850,8.0,Very Positive,192.0
268500,8.0,Very Positive,42914.0
1891700,0.0,No user reviews,0.0
1934680,8.0,Very Positive,8707.0
714010,6.0,Mostly Positive,95.0
49520,8.0,Very Positive,121113.0
505460,8.0,Very Positive,26107.0
2221490,6.0,Mostly Positive,12185.0
3557620,0.0,No user reviews,0.0
1284190,9.0,Overwhelmingly Positive,30621.0
916440,6.0,Mostly Positive,10592.0
2250040,0.0,No user reviews,0.0
1258080,0.0,No user reviews,0.0
444200,6.0,Mostly Positive,222.0
1290000,9.0,Overwhelmingly Positive,36622.0
1645820,8.0,Very Positive,10035.0
400040,7.0,Positive,10.0
1029690,8.0,Very Positive,9163.0
686810,8.0,Very Positive,59074.0
3301060,8.0,Very Positive,68.0
435150,9.0,Overwhelmingly Positive,79299.0
1669000,8.0,Very Positive,9508.0
2072560,0.0,No user reviews,0.0
3061570,0.0,No user reviews,0.0
627690,7.0,Positive,24.0
208650,8.0,Very Positive,46056.0
1971870,6.0,Mostly Positive,14710.0
264710,9.0,Overwhelmingly Positive,167231.0
977400,0.0,No user reviews,0.0
1238840,8.0,Very Positive,41245.0
1997040,0.0,No user reviews,0.0
1158160,8.0,Very Positive,12269.0
1904540,8.0,Very Positive,5603.0
2322010,8.0,Very Positive,11727.0
1482520,0.0,No user reviews,0.0
2325290,0.0,No user reviews,0.0
1066780,8.0,Very Positive,9663.0
3198850,0.0,No user reviews,0.0
779340,8.0,Very Positive,16775.0
2486820,9.0,Overwhelmingly Positive,4831.0
2444750,8.0,Very Positive,2902.0
812140,8.0,Very Positive,55774.0
220200,9.0,Overwhelmingly Positive,73206.0
1920960,0.0,No user reviews,0.0
881100,9.0,Overwhelmingly Positive,44440.0
1240440,5.0,Mixed,27580.0
2537590,5.0,Mixed,9457.0
1190970,8.0,Very Positive,7531.0
438480,8.0,Very Positive,722.0
221380,9.0,Overwhelmingly Positive,36366.0
1260320,8.0,Very Positive,16107.0
3564400,0.0,No user reviews,0.0
1593500,9.0,Overwhelmingly Positive,54871.0
570940,8.0,Very Positive,43916.0
1904480,8.0,Very Positive,1374.0
602960,9.0,Overwhelmingly Positive,25947.0
2051620,5.0,Mixed,154.0
985810,0.0,No user reviews,0.0
3213850,8.0,Very Positive,432.0
1659040,8.0,Very Positive,23828.0
1129580,8.0,Very Positive,17553.0
379430,8.0,Very Positive,57637.0
10500,8.0,Very Positive,11745.0
1404210,8.0,Very Positive,29667.0
1062090,9.0,Overwhelmingly Positive,19463.0
380600,5.0,Mixed,230.0
1128810,8.0,Very Positive,109.0
601510,0.0,No user reviews,0.0
1621690,8.0,Very Positive,20932.0
1677740,8.0,Very Positive,306.0
2784470,8.0,Very Positive,6169.0
240,9.0,Overwhelmingly Positive,43263.0
392160,6.0,Mostly Positive,11751.0
3590,9.0,Overwhelmingly Positive,38946.0
400750,8.0,Very Positive,10446.0
1366540,9.0,Overwhelmingly Positive,23422.0
703080,8.0,Very Positive,39844.0
363970,8.0,Very Positive,302.0
3489700,9.0,Overwhelmingly Positive,11550.0
2808930,0.0,2 user reviews,2.0
961200,6.0,Mostly Positive,6583.0
528010,5.0,Mixed,23.0
1517290,5.0,Mixed,105704.0
1617400,8.0,Very Positive,3091.0
700330,0.0,No user reviews,0.0
1229490,9.0,Overwhelmingly Positive,121429.0
814380,8.0,Very Positive,82122.0
1190000,9.0,Overwhelmingly Positive,14735.0
232090,8.0,Very Positive,41453.0
262060,8.0,Very Positive,54409.0
3159330,6.0,Mostly Positive,11896.0
1184370,8.0,Very Positive,17070.0
1313140,9.0,Overwhelmingly Positive,52453.0
552500,8.0,Very Positive,42118.0
1392860,5.0,Mixed,3137.0
2947440,8.0,Very Positive,5204.0
1527950,8.0,Very Positive,12197.0
1274570,8.0,Very Positive,20070.0
1362910,5.0,Mixed,10.0
48700,9.0,Overwhelmingly Positive,54153.0
2195250,5.0,Mixed,31966.0
962130,8.0,Very Positive,38673.0
2231380,6.0,Mostly Positive,15970.0
824270,8.0,Very Positive,20812.0
1657630,8.0,Very Positive,19424.0
1206560,9.0,Overwhelmingly Positive,25065.0
3164330,0.0,No user reviews,0.0
2623190,8.0,Very Positive,42296.0
287700,8.0,Very Positive,40436.0
2113850,9.0,Overwhelmingly Positive,7464.0
305620,8.0,Very Positive,37833.0
3595230,4.0,Mostly Negative,4248.0
34330,8.0,Very Positive,20687.0
2943650,8.0,Very Positive,978.0
784080,8.0,Very Positive,9425.0
1604270,5.0,Mixed,7556.0
3180070,8.0,Very Positive,3858.0
701160,8.0,Very Positive,9140.0
2142790,9.0,Overwhelmingly Positive,17432.0
12210,8.0,Very Positive,64387.0
219990,9.0,Overwhelmingly Positive,37582.0
200210,6.0,Mostly Positive,119.0
1569580,8.0,Very Positive,9002.0
2003310,7.0,Positive,20.0
1568590,0.0,No user reviews,0.0
573090,8.0,Very Positive,37886.0
1167630,9.0,Overwhelmingly Positive,67487.0
386360,6.0,Mostly Positive,754.0
389430,4.0,Mostly Negative,24.0
1594320,8.0,Very Positive,4185.0
899770,8.0,Very Positive,56976.0
3024040,8.0,Very Positive,2378.0
4028270,0.0,No user reviews,0.0
1817070,9.0,Overwhelmingly Positive,48421.0
1677280,5.0,Mixed,11792.0
2651280,6.0,Mostly Positive,10794.0
2531310,8.0,Very Positive,9751.0
3595270,4.0,Mostly Negative,7800.0
234140,8.0,Very Positive,25176.0
1426210,9.0,Overwhelmingly Positive,42775.0
1343370,5.0,Mixed,39.0
1446780,8.0,Very Positive,32272.0
1535560,0.0,No user reviews,0.0
231430,8.0,Very Positive,27815.0
784150,8.0,Very Positive,7484.0
3078390,0.0,No user reviews,0.0
504230,9.0,Overwhelmingly Positive,54572.0
2161700,9.0,Overwhelmingly Positive,18296.0
1671210,9.0,Overwhelmingly Positive,51358.0
2679460,8.0,Very Positive,12001.0
2948190,0.0,No user reviews,0.0
805550,8.0,Very Positive,12746.0
268910,9.0,Overwhelmingly Positive,59977.0
391540,9.0,Overwhelmingly Positive,151073.0
1013320,0.0,No user reviews,0.0
2897580,0.0,No user reviews,0.0
2399420,6.0,Mostly Positive,4064.0
976310,8.0,Very Positive,24726.0
2225070,0.0,No user reviews,0.0
1868140,9.0,Overwhelmingly Positive,45041.0
8800,9.0,Overwhelmingly Positive,2684.0
325610,6.0,Mostly Positive,12757.0
581320,8.0,Very Positive,58049.0
3910,8.0,Very Positive,3853.0
924970,6.0,Mostly Positive,24580.0
335300,8.0,Very Positive,32033.0
2962810,0.0,No user reviews,0.0
637090,8.0,Very Positive,17582.0
2452280,0.0,No user reviews,0.0
241930,8.0,Very Positive,31783.0
2001120,9.0,Overwhelmingly Positive,17524.0
613100,8.0,Very Positive,43963.0
552520,8.0,Very Positive,66268.0
1384160,8.0,Very Positive,30819.0
2208920,5.0,Mixed,11817.0
2420110,8.0,Very Positive,9392.0
594570,8.0,Very Positive,50465.0
4021860,0.0,No user reviews,0.0
815370,8.0,Very Positive,22908.0
2878960,5.0,Mixed,1919.0
3556750,8.0,Very Positive,4246.0
1824220,8.0,Very Positive,20119.0
32470,9.0,Overwhelmingly Positive,25182.0
2646460,8.0,Very Positive,5453.0
646910,6.0,Mostly Positive,25971.0
35140,9.0,Overwhelmingly Positive,27000.0
678950,8.0,Very Positive,25200.0
1898300,8.0,Very Positive,4035.0
2742830,9.0,Overwhelmingly Positive,3739.0
635260,9.0,Overwhelmingly Positive,38651.0
2909400,8.0,Very Positive,9130.0
3778500,0.0,No user reviews,0.0
203770,8.0,Very Positive,22371.0
3511030,8.0,Very Positive,178.0
2104890,6.0,Mostly Positive,5404.0
665300,9.0,Overwhelmingly Positive,1211.0
3997990,0.0,No user reviews,0.0
2918150,0.0,No user reviews,0.0
1238810,6.0,Mostly Positive,33428.0
466170,5.0,Mixed,11.0
835570,6.0,Mostly Positive,280.0
200260,9.0,Overwhelmingly Positive,24163.0
1282100,8.0,Very Positive,25345.0
242050,8.0,Very Positive,28756.0
620,9.0,Overwhelmingly Positive,163314.0
2688950,5.0,Mixed,6606.0
466560,8.0,Very Positive,22502.0
2661300,8.0,Very Positive,8116.0
1259420,8.0,Very Positive,34051.0
3116890,8.0,Very Positive,405.0
2904000,8.0,Very Positive,3304.0
2379740,0.0,No user reviews,0.0
1044720,8.0,Very Positive,8682.0
2698940,6.0,Mostly Positive,4893.0
495420,8.0,Very Positive,20274.0
632470,8.0,Very Positive,52552.0
404790,0.0,9 user reviews,9.0
644930,8.0,Very Positive,18412.0
365360,8.0,Very Positive,13589.0
47890,8.0,Very Positive,19959.0
619820,8.0,Very Positive,3513.0
2385530,5.0,Mixed,2230.0
588430,0.0,No user reviews,0.0
1449690,9.0,Overwhelmingly Positive,9631.0
1787090,8.0,Very Positive,636.0
669330,8.0,Very Positive,8807.0
297000,6.0,Mostly Positive,6410.0
335240,8.0,Very Positive,82.0
471710,8.0,Very Positive,92.0
1336490,9.0,Overwhelmingly Positive,17026.0
220,9.0,Overwhelmingly Positive,83532.0
1196590,8.0,Very Positive,40394.0
1465460,8.0,Very Positive,5834.0
2072450,8.0,Very Positive,6688.0
1569040,8.0,Very Positive,6061.0
767560,0.0,No user reviews,0.0
2349820,0.0,No user reviews,0.0
72850,8.0,Very Positive,101762.0
361420,8.0,Very Positive,51334.0
460930,8.0,Very Positive,35383.0
1237950,8.0,Very Positive,46238.0
1477830,8.0,Very Positive,1585.0
3413340,0.0,No user reviews,0.0
2582560,5.0,Mixed,3980.0
1282270,0.0,No user reviews,0.0
2404880,8.0,Very Positive,2175.0
2135150,9.0,Overwhelmingly Positive,2923.0
582160,8.0,Very Positive,34257.0
346900,8.0,Very Positive,275.0
728880,8.0,Very Positive,13412.0
209000,8.0,Very Positive,19482.0
2495100,8.0,Very Positive,4289.0
1062520,8.0,Very Positive,14522.0
1501750,6.0,Mostly Positive,17650.0
1627720,8.0,Very Positive,23643.0
360430,5.0,Mixed,15256.0
323190,8.0,Very Positive,36906.0
2508780,9.0,Overwhelmingly Positive,719.0
787860,8.0,Very Positive,23798.0
2987800,0.0,No user reviews,0.0
433340,9.0,Overwhelmingly Positive,62479.0
1468260,7.0,Positive,19.0
632810,0.0,No user reviews,0.0
1353300,6.0,Mostly Positive,323.0
1244460,8.0,Very Positive,19012.0
1399720,0.0,No user reviews,0.0
883710,9.0,Overwhelmingly Positive,47288.0
383120,6.0,Mostly Positive,17597.0
508440,9.0,Overwhelmingly Positive,78077.0
2776450,8.0,Very Positive,182.0
2768430,9.0,Overwhelmingly Positive,13423.0
638970,9.0,Overwhelmingly Positive,36701.0
719890,5.0,Mixed,4734.0
1084600,8.0,Very Positive,8715.0
2461280,6.0,Mostly Positive,185.0
1211020,9.0,Overwhelmingly Positive,15119.0
212680,9.0,Overwhelmingly Positive,45333.0
1812450,8.0,Very Positive,6375.0
1235140,9.0,Overwhelmingly Positive,13733.0
1790600,8.0,Very Positive,27481.0
444090,6.0,Mostly Positive,3294.0
799960,0.0,No user reviews,0.0
1466060,8.0,Very Positive,11548.0
1042550,8.0,Very Positive,4314.0
1888930,8.0,Very Positive,24814.0
2427700,8.0,Very Positive,4781.0
3478870,0.0,No user reviews,0.0
1447430,0.0,No user reviews,0.0
1774580,5.0,Mixed,44638.0
585420,8.0,Very Positive,17517.0
588650,9.0,Overwhelmingly Positive,42277.0
1850570,8.0,Very Positive,16228.0
1757300,8.0,Very Positive,4257.0
9900,6.0,Mostly Positive,830.0
2289450,7.0,Positive,39.0
212500,8.0,Very Positive,98.0
2456740,6.0,Mostly Positive,10874.0
1928420,0.0,No user reviews,0.0
625960,6.0,Mostly Positive,10415.0
2054970,5.0,Mixed,42229.0
3224420,0.0,No user reviews,0.0
266410,8.0,Very Positive,2407.0
459820,8.0,Very Positive,431.0
2552430,8.0,Very Positive,5504.0
552100,8.0,Very Positive,25530.0
1840,8.0,Very Positive,158.0
544550,8.0,Very Positive,4776.0
782330,8.0,Very Positive,117782.0
1468810,6.0,Mostly Positive,3569.0
663090,5.0,Mixed,42.0
34030,8.0,Very Positive,9722.0
3347970,0.0,No user reviews,0.0
629760,8.0,Very Positive,58882.0
2732960,8.0,Very Positive,2834.0
753640,9.0,Overwhelmingly Positive,46231.0
2903690,0.0,No user reviews,0.0
544730,0.0,No user reviews,0.0
885970,6.0,Mostly Positive,7596.0
1114150,5.0,Mixed,7855.0
3454650,6.0,Mostly Positive,1783.0
312520,9.0,Overwhelmingly Positive,25807.0
975370,9.0,Overwhelmingly Positive,22469.0
3115220,9.0,Overwhelmingly Positive,1608.0
1506830,8.0,Very Positive,33442.0
391220,8.0,Very Positive,28788.0
1092790,9.0,Overwhelmingly Positive,72219.0
2427520,0.0,No user reviews,0.0
2185060,9.0,Overwhelmingly Positive,3317.0
2524890,7.0,Positive,10.0
2229850,9.0,Overwhelmingly Positive,3462.0
1599600,9.0,Overwhelmingly Positive,11315.0
211820,8.0,Very Positive,51555.0
880940,8.0,Very Positive,13869.0
386180,5.0,Mixed,548.0
516750,8.0,Very Positive,32504.0
